Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
1994-08-02,9698.99,9749.7,9628.64,9695.03,100063752
1994-08-03,9795.88,9795.88,9583.4,9585.89,71716384
1994-08-04,9576.69,9686.07,9508.73,9642.85,76075600
1994-08-05,9628.83,9630.79,9562.41,9602.21,55596780
1994-08-08,9602.21,9631.77,9534.65,9537.87,43814396
1994-08-09,9533.18,9561.45,9406.06,9446.43,50168312
1994-08-10,9523.63,9619.6,9475.16,9618.08,78580928
1994-08-11,9584.97,9607.03,9509.14,9524.54,52147956
1994-08-12,9486.25,9486.25,9423.89,9464.56,51279364
1994-08-15,9482.42,9544.47,9458.03,9486.13,32156672
1994-08-16,9392.85,9444.3,9340.02,9366.62,44821892
1994-08-17,9361.44,9585.06,9361.44,9537.98,86231776
1994-08-18,9561.09,9582.76,9509.46,9518.89,52980520
1994-08-19,9508.43,9508.43,9353.01,9404.44,58664588
1994-08-22,9406.96,9461.68,9372.89,9457.33,46476640
1994-08-23,9449.91,9449.91,9234.06,9234.06,55713620
1994-08-24,9215.21,9248.24,9130.07,9238.69,70742448
1994-08-25,9359.74,9387.75,9300.48,9336.11,55046096
1994-08-26,9379.75,9435.76,9330.25,9399.08,54016276
1994-08-30,9506.53,9688.38,9450.02,9686.56,89078352
1994-08-31,9708.65,9929.39,9708.65,9929.39,108208960
1994-09-01,9922.85,10018.65,9830.02,9890.9,106827240
1994-09-02,9881.26,9936.2,9846.24,9901.56,62318836
1994-09-05,9910.21,10064.86,9910.21,9962.04,91454296
1994-09-06,9961.65,10035.97,9885.56,10035.97,61856400
1994-09-07,10032.37,10229.7,10032.37,10165.87,132892816
1994-09-08,10166.33,10207.21,10105.79,10150.98,99144856
1994-09-09,10170.17,10280.46,10142.35,10145.02,103762048
1994-09-12,9962.93,10013.34,9856.11,9890.37,88262408
1994-09-13,9891.31,9950.93,9825.31,9937.01,58658960
1994-09-14,9963.83,10021.55,9845.07,9846.4,63928072
1994-09-15,9812.8,9862.88,9782.71,9862.64,52414832
1994-09-16,9940.67,9968.52,9882.51,9968.52,56647352
1994-09-19,9883.96,9920.32,9786.66,9801.43,52218508
1994-09-20,9811.49,9857.99,9797.14,9824.75,72710928
1994-09-22,9655.92,9733.43,9581.88,9668.14,93554912
1994-09-23,9657.81,9687.67,9620.73,9632.47,49675080
1994-09-26,9638.43,9700.92,9632.51,9643.63,79735672
1994-09-27,9637.81,9647.61,9577.28,9610.24,61602216
1994-09-28,9617.74,9747.45,9617.74,9693.49,56043292
1994-09-29,9720.6,9817.51,9687.06,9700.21,71421992
1994-09-30,9674.39,9674.39,9495.25,9521.24,74516208
1994-10-03,9516.11,9541.72,9453.72,9492.49,42577936
1994-10-04,9482.42,9547.78,9464.05,9504.12,50466592
1994-10-05,9411.37,9453.23,9292.23,9298.36,67812032
1994-10-06,9258.44,9313.93,9230.62,9276.25,61070680
1994-10-07,9273.86,9306.21,9194.4,9284.88,53370424
1994-10-10,9291.81,9338.8,9186.59,9248.4,36644840
1994-10-11,9271.13,9392.53,9271.13,9362.32,58598040
1994-10-12,9519.4,9549.22,9459.05,9532.35,89217104
1994-10-14,9659.99,9659.99,9492.82,9550.93,73546176
1994-10-17,9550.93,9579.18,9453.15,9455.94,48463760
1994-10-18,9451.32,9453.08,9391.15,9418.57,49828588
1994-10-19,9420.27,9420.27,9317.66,9320.06,54512708
1994-10-20,9317.47,9396.34,9315.69,9388.78,63125304
1994-10-21,9377,9377,9291.08,9338.59,52409072
1994-10-24,9298.79,9364.29,9209.7,9364.29,45326380
1994-10-25,9335.28,9335.28,9243.59,9246.5,44651984
1994-10-26,9234.12,9273.86,9208.34,9252.44,40666688
1994-10-27,9256.21,9341.4,9256.21,9304.58,40364652
1994-10-28,9326.13,9383.12,9276.95,9379.47,50108660
1994-10-31,9515.97,9651.03,9445.96,9646.25,77522384
1994-11-01,9651.34,9675.51,9566.49,9573.4,57194172
1994-11-02,9451.15,9514,9429.73,9451.76,38163808
1994-11-03,9441.53,9551.35,9441.53,9491.96,39987620
1994-11-04,9585.1,9589.92,9495.35,9530.4,45940708
1994-11-07,9513.95,9513.95,9414.34,9434.31,36580132
1994-11-08,9441.47,9449.28,9402.17,9416.09,35320852
1994-11-09,9399.64,9435.43,9356.92,9405.48,37010616
1994-11-10,9412.11,9412.24,9372.93,9390.76,26841486
1994-11-11,9391.21,9391.21,9332.3,9367.85,37570228
1994-11-14,9363.44,9397.42,9334.89,9378.92,29473950
1994-11-15,9385.33,9570.63,9385.33,9565.66,74337808
1994-11-16,9587.31,9592.24,9504.1,9592.24,63624196
1994-11-17,9595.43,9620.32,9511.18,9518.28,39454756
1994-11-18,9507.84,9507.84,9373.69,9427.44,38732352
1994-11-21,9406.52,9406.52,9274.08,9303.24,44771672
1994-11-22,9152.81,9235.63,8930.1,8948.43,100163424
1994-11-23,8757.85,8757.85,8389.02,8576.03,131196080
1994-11-24,8713.67,8758.47,8634.48,8647.86,100025928
1994-11-25,8648.42,8687.01,8610.53,8658.83,58140872
1994-11-28,8676.05,8751.18,8625.72,8662.37,49475116
1994-11-29,8669.26,8701.35,8633.45,8658.26,58762160
1994-11-30,8636.86,8636.86,8428.57,8466.26,81878088
1994-12-01,8465.24,8555.26,8409.44,8430.8,63670348
1994-12-02,8278.12,8361.07,8135.64,8221.57,100939560
1994-12-05,8366.9,8375.08,8289.47,8302.53,59340892
1994-12-06,8296.08,8366.53,8170.19,8332.65,60663940
1994-12-07,8298.86,8347.88,8231.09,8268.5,61838068
1994-12-08,8240.13,8240.13,8062.63,8068.31,59341424
1994-12-09,7834.99,7944.76,7723.43,7789.07,104470848
1994-12-12,7845.34,7894.21,7670.83,7707.78,60046700
1994-12-13,7742.3,7863.01,7742.3,7849.75,59378540
1994-12-14,7857.61,8029.56,7857.61,7997.35,93767968
1994-12-15,8135.63,8263.39,8076.34,8259.56,91585576
1994-12-16,8261.29,8263.9,8141.16,8166.39,64597764
1994-12-19,8287.52,8326.78,8170.33,8178.34,56283016
1994-12-20,8164.36,8267.33,8079.17,8267.33,45114312
1994-12-21,8273.75,8336.07,8230.32,8331.56,56811120
1994-12-22,8460.35,8460.35,8379.2,8412.66,64630236
1994-12-23,8419.14,8419.92,8280.55,8311.88,34642272
1994-12-28,8316.23,8354.77,8268.22,8268.22,30034264
1994-12-29,8159.47,8222.16,8106.56,8196.02,35152292
1994-12-30,8196.02,8273.52,8187.93,8191.04,27913974
1995-01-03,8190.42,8190.42,7833.65,7844.14,45876960
1995-01-04,7857.28,7900.41,7773.14,7887.01,60530304
1995-01-05,7908,7923.76,7842.63,7918.38,42738764
1995-01-06,7904.91,7904.91,7628.16,7683.25,74143808
1995-01-09,7678.64,7678.64,7515.85,7528.88,69361936
1995-01-10,7490.58,7543.44,7365.06,7541.72,117414376
1995-01-11,7610.79,7726.06,7389.18,7392.75,115429336
1995-01-12,7427.19,7527.05,7394.78,7418.05,72293464
1995-01-13,7400.81,7400.81,7138.27,7252.34,113366616
1995-01-16,7316.82,7519.53,7316.82,7504.24,82055352
1995-01-17,7556.67,7642.32,7546.24,7606.51,83595752
1995-01-18,7577.87,7644.68,7530.79,7630.2,64553088
1995-01-19,7623.12,7623.12,7419.18,7422,65549744
1995-01-20,7329.55,7329.55,7210.92,7278.1,87606376
1995-01-23,7243.1,7243.1,6890.08,6967.93,86444712
1995-01-24,6970.63,7035.81,6908.57,7022.9,93965736
1995-01-25,7034.25,7252.32,7034.25,7240.72,93484016
1995-01-26,7275.32,7371.75,7256.82,7310.53,79050600
1995-01-27,7300.65,7349.5,7209.23,7297.12,56784076
1995-01-30,7287.52,7343.63,7267.39,7342.65,31137344
1995-02-03,7383.67,7542.08,7383.67,7478.92,82135080
1995-02-06,7531.69,7918.46,7531.69,7897.8,138630016
1995-02-07,7927.11,8146.81,7927.11,8004.01,143964288
1995-02-08,7978.11,7978.11,7851.5,7934.83,79020840
1995-02-09,7914.62,8084.47,7871.67,8054.88,83924648
1995-02-10,8079.91,8173.64,8000.78,8012.82,77271776
1995-02-13,8010.66,8018.48,7941.01,7974.82,39438392
1995-02-14,7964.77,7964.77,7809.63,7862.67,63316900
1995-02-15,7857.7,8103.14,7838.42,8103.14,80904672
1995-02-16,8189.89,8339.57,8119.75,8133.34,139376096
1995-02-17,8111.04,8159.43,8003.89,8043.01,63965728
1995-02-20,8013.22,8013.22,7853.1,7906.74,49854336
1995-02-21,7899.86,8082.29,7899.86,8082.29,75546056
1995-02-22,8104.31,8135.64,7877.11,7909.27,60057840
1995-02-23,7933.95,8033.83,7907.16,7976.41,52866152
1995-02-24,8096.74,8236.31,8096.74,8218.95,111659536
1995-02-27,8094.96,8146.38,8006.89,8126.65,87865440
1995-02-28,8170.08,8339.91,8168.55,8327.52,72379648
1995-03-01,8337.74,8369.88,8225.4,8296.96,80128032
1995-03-02,8308.86,8348.85,8233.88,8253.33,70153584
1995-03-03,8224.15,8224.15,8115.45,8185.15,54768384
1995-03-06,8175.73,8175.73,8079.1,8093.91,45178112
1995-03-07,8065.9,8159.23,8060.57,8138.66,33664628
1995-03-08,8068.52,8068.52,7905.75,7929.99,61545432
1995-03-09,7983.54,8076.79,7973.14,8076.79,46857720
1995-03-10,8076.35,8076.35,7936.89,7949.39,45892836
1995-03-13,8021.78,8123.34,8021.78,8111.27,46329592
1995-03-14,8099.15,8109.6,8040.5,8094.58,26835924
1995-03-15,8156.84,8380.39,8156.84,8365.21,113391456
1995-03-16,8355.55,8406.13,8316.79,8347.75,99534920
1995-03-17,8428.39,8563.2,8428.39,8534.71,134051480
1995-03-20,8528.54,8594.43,8501.24,8594.43,64167088
1995-03-21,8622.96,8659,8540.06,8580.31,90670256
1995-03-22,8569.91,8569.91,8462.81,8509.11,68789416
1995-03-23,8504.67,8509.74,8435.56,8467.67,82705728
1995-03-24,8462.64,8489.18,8416.58,8484.66,80459128
1995-03-27,8574.31,8715.16,8574.31,8687.54,132137528
1995-03-28,8699.99,8849.51,8664.97,8827.93,133566152
1995-03-29,8795.27,8795.27,8698.66,8732.75,110296848
1995-03-30,8748.97,8751.2,8670.73,8676.17,102177464
1995-03-31,8718.77,8743.38,8577.52,8587.72,80982728
1995-04-03,8514.06,8514.06,8362.2,8400.44,71778728
1995-04-04,8428.91,8502.42,8401.06,8491.93,58713912
1995-04-06,8526.41,8553.19,8413.32,8418.18,65436056
1995-04-07,8426.92,8483.37,8389.29,8470.28,64886160
1995-04-10,8471.69,8501.8,8422.04,8469.78,39102200
1995-04-11,8470.02,8537.01,8462.37,8514.6,42873076
1995-04-12,8514.13,8517.28,8454.23,8509.69,46497316
1995-04-13,8532.57,8662.93,8532.57,8661.99,51884792
1995-04-18,8662.48,8697.35,8628.33,8644.97,49879248
1995-04-19,8629.07,8629.07,8557.07,8581.86,39660888
1995-04-20,8590.97,8676.38,8590.97,8631.37,51306024
1995-04-21,8640.3,8670.85,8602.46,8645.39,54611292
1995-04-24,8658.29,8695.66,8593.42,8625.55,56269052
1995-04-25,8633.29,8633.29,8501.1,8505.6,53810144
1995-04-26,8489.49,8489.49,8188.98,8285.69,110629248
1995-04-27,8271.59,8355.43,8218.74,8312.29,74235104
1995-04-28,8312.98,8364.51,8236.63,8361.03,56458412
1995-05-01,8351.15,8351.15,8215.22,8226.04,37245848
1995-05-02,8225.45,8252.83,8095.35,8212.11,70879000
1995-05-03,8229.37,8316.99,8229.37,8299.67,46670628
1995-05-04,8317.93,8370.69,8317.93,8319.75,55765952
1995-05-05,8307.88,8340.4,8224.48,8332.17,57529660
1995-05-08,8321.76,8489.04,8316.64,8488.36,66931960
1995-05-09,8521.46,8590.81,8497.78,8574.08,90765600
1995-05-10,8604.88,8807.48,8604.88,8796.88,137980944
1995-05-11,8858.72,9025.66,8858.72,9025.66,224827360
1995-05-12,9068.42,9299.09,9065.23,9217.83,249220800
1995-05-15,9216.91,9276.72,9080.05,9189.79,130660352
1995-05-16,9176.79,9317.26,9161.91,9162.32,111557808
1995-05-17,9146.79,9194.06,9079.66,9170.24,94924384
1995-05-18,9146.48,9146.48,9069.25,9115.72,67371168
1995-05-19,9002.19,9023.7,8891.28,9013.32,87893720
1995-05-22,9014.93,9060.65,8987.47,9058.74,45354948
1995-05-23,9112.25,9334.38,9112.25,9302.86,130007264
1995-05-24,9344.76,9404.78,9257.81,9258.18,103971272
1995-05-25,9259.8,9408.37,9243,9390.6,109637952
1995-05-26,9387.73,9387.73,9301.88,9329.18,63856760
1995-05-29,9302.09,9316.17,9174.86,9316.17,50331808
1995-05-30,9317.34,9324.51,9237.3,9245.3,41728512
1995-05-31,9248.12,9448.05,9248.12,9407.38,91154728
1995-06-01,9546.96,9625.35,9546.96,9559.74,143141536
1995-06-05,9561.89,9676.1,9549,9570.37,119372896
1995-06-06,9608.21,9657.07,9485.9,9497.83,80437240
1995-06-07,9494.6,9494.6,9347.07,9382.58,75581024
1995-06-08,9305.75,9312.99,9194.71,9292.78,92244416
1995-06-09,9300.42,9305.29,9216.13,9267.62,51178016
1995-06-12,9221.84,9221.84,9065.77,9121.45,45393492
1995-06-13,9165.51,9201.02,9103.17,9103.17,41039212
1995-06-14,9185.92,9364.77,9185.92,9364.77,70350224
1995-06-15,9354.02,9354.02,9252.46,9262,41374556
1995-06-16,9264.4,9367.69,9260.67,9313.95,64357892
1995-06-20,9362.08,9414.24,9273.64,9278.69,63910952
1995-06-21,9261.33,9285.85,9232.84,9243.65,47895232
1995-06-22,9243.62,9243.62,9123.94,9158.95,50857272
1995-06-23,9204.58,9263.93,9204.58,9224.36,45600048
1995-06-26,9223.91,9223.91,9156.89,9201.25,32065888
1995-06-27,9159.22,9206.83,9105.01,9199.54,40303592
1995-06-28,9199.97,9213.77,9143.98,9151.37,41133852
1995-06-29,9153.15,9215.46,9153.15,9200.13,41868780
1995-06-30,9192.87,9237.28,9166.58,9206.54,36727148
1995-07-03,9208.33,9213.04,9110.7,9138.21,29722336
1995-07-04,9143.01,9184.78,9134.15,9182.47,31615920
1995-07-05,9190.52,9410.25,9190.52,9407.27,85289656
1995-07-06,9446.2,9519.78,9342.64,9376.87,93574984
1995-07-07,9461.32,9640.63,9461.32,9632.25,148458064
1995-07-10,9704.5,9772.27,9675.86,9727.54,128753160
1995-07-11,9712.9,9732.13,9639.36,9669.97,109253856
1995-07-12,9646.32,9699.9,9620.02,9639.62,82198976
1995-07-13,9701.65,9820.81,9701.65,9742.44,115962624
1995-07-14,9722.16,9744.93,9691.98,9727.96,74438488
1995-07-17,9686.84,9686.84,9598.21,9633.98,49017508
1995-07-18,9648.92,9679.35,9614.61,9616.98,50330760
1995-07-19,9537.04,9537.04,9370.14,9418.91,85946488
1995-07-20,9359.23,9423.2,9240.09,9423.2,85961712
1995-07-21,9432.78,9439.09,9374.13,9410.23,49519672
1995-07-24,9386.85,9386.85,9248.43,9288.04,50508968
1995-07-25,9297.91,9413.23,9269.38,9359.1,52207892
1995-07-26,9393.77,9454.94,9316.92,9354.95,55323008
1995-07-27,9358.19,9391.82,9297.04,9361.33,49870140
1995-07-28,9371.75,9466.06,9371.75,9451.69,65856568
1995-07-31,9435.53,9465.2,9434.7,9453.42,38971752
1995-08-01,9436.05,9441.13,9356.49,9385.27,39224864
1995-08-02,9360.99,9410.18,9286.99,9410.14,51426512
1995-08-03,9423.7,9461.8,9379.72,9379.72,60330120
1995-08-04,9371.19,9389.66,9341.92,9362.83,48221712
1995-08-07,9348.47,9350.16,9305.23,9318.4,34339320
1995-08-08,9339.24,9402.08,9301.86,9303.82,51003360
1995-08-09,9289.56,9312.02,9244.92,9301.65,47732112
1995-08-10,9315.1,9331.82,9132.6,9142.55,75313720
1995-08-11,9113.22,9113.22,8952.6,9006.93,96663168
1995-08-14,8978.1,8989.81,8887.98,8924.27,60340664
1995-08-15,8943.69,9003.46,8910.48,8931.31,55435688
1995-08-16,8913.27,9054.34,8878.83,8985.05,60949848
1995-08-17,8986.71,9033.62,8896.66,8896.66,50554000
1995-08-18,8882.98,8900.14,8815.88,8895.82,46350984
1995-08-21,8914.85,8931.53,8774.97,8900.48,50806672
1995-08-22,8913.56,8958.11,8907.39,8947.19,34218760
1995-08-23,8953.91,9133.41,8953.43,9132.64,46892648
1995-08-24,9118.22,9118.22,9022.23,9058.34,38288488
1995-08-25,9065.96,9104.59,9038.4,9080.39,50569672
1995-08-29,9080.97,9198.39,9080.97,9152.89,50858128
1995-08-30,9155.64,9211.65,9155.64,9197.21,50509040
1995-08-31,9196.34,9197.61,9126.56,9179.86,27873892
1995-09-01,9185.83,9214.21,9136.31,9196.47,41862640
1995-09-04,9209.76,9282.81,9209.76,9252.95,49325100
1995-09-05,9251.26,9252.43,9179.44,9222.91,35185948
1995-09-06,9220.53,9275.04,9170.21,9194.68,47464184
1995-09-07,9200.27,9298.35,9164.95,9278.99,59326868
1995-09-08,9282.95,9395.46,9262.59,9393.21,73528888
1995-09-11,9421.4,9492.98,9389.74,9438.95,62501808
1995-09-12,9430.98,9470.72,9390.38,9434.81,109544848
1995-09-13,9482.11,9614.15,9482.11,9581.36,111018520
1995-09-14,9636.34,9724.58,9636.34,9680.1,125019136
1995-09-15,9710.9,9797.4,9700.41,9797.4,148737008
1995-09-18,9806.06,9834.36,9734.68,9770.05,112776552
1995-09-19,9696.7,9696.7,9633.76,9646.14,75568976
1995-09-20,9622.53,9684.58,9597.87,9630.96,72618984
1995-09-21,9637.51,9662.59,9530.31,9536.27,59995896
1995-09-22,9505.33,9569.66,9448.66,9541.87,55670088
1995-09-25,9509.6,9509.6,9449.72,9497.88,46408720
1995-09-26,9492.41,9583.34,9492.41,9583.34,41892928
1995-09-27,9585.47,9659.56,9583.35,9650.6,54912344
1995-09-28,9629.87,9674.26,9584.53,9600.56,58336900
1995-09-29,9602.09,9646.34,9550.43,9646.34,49654860
1995-10-02,9645.31,9763.87,9642.55,9724.98,61718884
1995-10-03,9721.08,9815.54,9721.08,9805.46,44187668
1995-10-04,9824.12,9948.33,9824.12,9939.95,126431816
1995-10-05,9948.76,9962.56,9875.43,9888.04,120640400
1995-10-06,9900.5,9920.25,9832.24,9873.9,74126128
1995-10-09,9864.43,9871.86,9815.88,9863.44,46434736
1995-10-10,9804.04,9804.04,9724.69,9730.92,59806940
1995-10-11,9686.03,9756.87,9627.46,9635.06,75405712
1995-10-12,9648.17,9710.34,9648.17,9685.14,46422296
1995-10-13,9708.5,9883.78,9708.5,9883.78,82110552
1995-10-16,9982.4,10069.17,9982.4,10009.28,143393952
1995-10-17,10005.77,10032.93,9945.49,10032.93,104547464
1995-10-18,10045.69,10056.69,9957.99,9973.7,95551888
1995-10-19,9964.8,10025.38,9937.54,9981.61,69146000
1995-10-20,9994.13,10031.46,9875.36,9895.24,76102144
1995-10-23,9883.1,9883.1,9796.03,9880.53,60466848
1995-10-24,9812.08,9826.85,9763.66,9775.66,53668276
1995-10-25,9792.21,9860.59,9792.21,9841.06,38577532
1995-10-26,9810.07,9810.07,9749.29,9774.48,52099080
1995-10-27,9714.35,9719.96,9665.66,9680.75,62835640
1995-10-30,9701.26,9810.42,9672.39,9672.39,55274472
1995-10-31,9655.45,9787.45,9655.45,9782.39,42324072
1995-11-02,9789.58,9804.97,9731.75,9749.36,54070152
1995-11-03,9781.8,9855.8,9781.8,9855.8,46871392
1995-11-06,9856.13,9882.44,9733.02,9736.1,62687012
1995-11-07,9720.41,9759.45,9686.48,9732.41,51080264
1995-11-08,9696.72,9696.72,9522.54,9562.45,73084456
1995-11-09,9609.82,9655.59,9480.32,9497.83,82986208
1995-11-10,9476.95,9484.55,9388.18,9411.85,116089248
1995-11-13,9404.21,9470.55,9348.38,9385.22,44188440
1995-11-14,9395.23,9438.55,9313.4,9407.37,44952128
1995-11-15,9416.86,9471.64,9389.23,9431.38,43233560
1995-11-16,9438.3,9505.02,9345.22,9367.65,65532960
1995-11-17,9384.85,9414.88,9259.33,9287.9,52178368
1995-11-20,9298.52,9373.91,9269.99,9373.91,50907640
1995-11-21,9388.56,9452.61,9310.87,9452.09,55901888
1995-11-22,9483.88,9570.34,9479.82,9501.61,85789784
1995-11-23,9535.78,9565.14,9482.13,9505.67,50636004
1995-11-24,9494.64,9498.19,9432.18,9488.75,32362236
1995-11-27,9502.5,9553.78,9487.67,9523.87,36435396
1995-11-28,9542.48,9628.19,9542.48,9623.79,50845976
1995-11-29,9623.41,9648.84,9579.74,9617.32,57603628
1995-11-30,9622,9831.1,9622,9813.34,90782400
1995-12-01,9832.23,9920.87,9829.28,9862.55,95927584
1995-12-04,9889.92,9971.68,9889.92,9940.63,77970472
1995-12-05,10022.83,10063.14,9917.32,9975.37,85360080
1995-12-06,9990.15,9990.15,9867.37,9898.89,82907088
1995-12-07,9893.74,9893.74,9771.44,9863.98,121046336
1995-12-08,9842.64,9878.78,9795.82,9863.61,41717416
1995-12-11,9868.49,9868.49,9814.66,9835.17,38453768
1995-12-12,9846.38,9947.65,9840.87,9927.79,63372804
1995-12-13,9927.39,9969.63,9903.26,9920.88,63246180
1995-12-14,9931.08,9931.08,9875.59,9912.84,58424368
1995-12-15,9903.35,9903.35,9815.71,9858.65,60372172
1995-12-18,9852.2,9852.2,9765.26,9806.58,37067248
1995-12-19,9691.8,9715.54,9647.74,9705.86,55608380
1995-12-20,9750.82,9877.86,9750.82,9877.86,73910672
1995-12-21,9873.06,9928.41,9838.73,9907.61,60763484
1995-12-22,9916.64,9948.97,9907.81,9932.2,49425176
1995-12-27,9957.8,10006.69,9957.8,9985.23,47684680
1995-12-28,9950.85,9999.1,9873.78,9998.17,65666048
1995-12-29,9998.17,10073.39,9990.13,10073.39,40279080
1996-01-02,10070.79,10204.87,10070.79,10204.87,57968832
1996-01-03,10252.05,10397.44,10252.05,10397.44,112007952
1996-01-04,10506.56,10654.78,10506.56,10573.9,212677584
1996-01-05,10470.37,10591.43,10417.65,10529.9,245624816
1996-01-08,10549.1,10617.98,10463.72,10466.67,119788528
1996-01-09,10462.89,10520.76,10386.54,10427.2,106590584
1996-01-10,10330.02,10388.38,10285.06,10304.63,168714016
1996-01-11,10228.95,10435.6,10196,10429.82,94459936
1996-01-12,10493.96,10633.68,10447.23,10540.01,152121520
1996-01-15,10550.84,10657.31,10550.84,10634.5,101824912
1996-01-16,10639.31,10673.49,10559.47,10671.15,134284176
1996-01-17,10732.75,10745.21,10565.23,10593.82,121105520
1996-01-18,10549.87,10614.78,10510.62,10536.49,101322776
1996-01-19,10606.82,10769.19,10606.82,10764.09,126373712
1996-01-22,10835.81,10955.33,10835.81,10955.33,167047552
1996-01-23,10963.08,10988.66,10857.23,10957.22,138373536
1996-01-24,10939.49,10992.58,10894.49,10960.21,123592936
1996-01-25,11010.97,11153.86,11010.97,11103.08,159022896
1996-01-26,11074.65,11131.26,11011.16,11111.87,118249584
1996-01-29,11118.59,11122.8,11013.01,11058.97,73103288
1996-01-30,11053.32,11213.41,11013.55,11201.46,94080656
1996-01-31,11201.46,11411.14,11281.6,11359.7,145609760
1996-02-01,11352.41,11385.42,11278.7,11362.8,129383992
1996-02-02,11369.87,11495.73,11308.73,11469.4,170255008
1996-02-05,11486.38,11521.06,11424.7,11484.12,141585408
1996-02-06,11470.03,11470.03,11361.76,11391.38,117524360
1996-02-07,11297.63,11423.13,11279.54,11388.59,221674000
1996-02-08,11385.02,11389.6,11260.1,11331.77,101863120
1996-02-09,11338.97,11404.85,11300.5,11310.28,83997752
1996-02-12,11305.36,11315.01,11232.84,11256.59,67644720
1996-02-13,11264.36,11357.61,11187.84,11200.19,81881040
1996-02-14,11194.86,11390.48,11184.2,11364.46,80334000
1996-02-15,11363.46,11518.8,11358.16,11471.81,93913880
1996-02-16,11484.48,11600.22,11484.48,11594.99,91669816
1996-02-22,11539.56,11539.56,11312.61,11338.45,83571384
1996-02-23,11391.5,11449.73,11251.95,11390.41,78137392
1996-02-26,11380.51,11380.51,11172.91,11210.42,71461096
1996-02-27,11160.92,11260.7,11107.75,11197.02,72383152
1996-02-28,11246.77,11288.09,11195.02,11264.65,71125928
1996-02-29,11270.31,11316,11039.12,11125.68,92175072
1996-03-01,11098.79,11197.08,11040.01,11194.94,71393224
1996-03-04,11256.6,11311.95,11222.88,11254.05,70291136
1996-03-05,11286.23,11459.77,11279.79,11454.08,87205224
1996-03-06,11451.28,11451.28,11345.5,11378.73,63874524
1996-03-07,11373.69,11373.69,11171.91,11194.48,66831828
1996-03-08,11201.24,11261.71,11153.73,11217.79,57420508
1996-03-11,10779.99,10883.66,10308.82,10397.45,175869824
1996-03-12,10642.71,10737.07,10565.42,10602.45,109694736
1996-03-13,10417.75,10417.75,10230.54,10249.48,111065272
1996-03-14,10290.01,10451.93,10239.5,10451.75,90677024
1996-03-15,10522.61,10648.55,10522.42,10557.58,86415344
1996-03-18,10517.84,10659.26,10484.49,10601.28,59603472
1996-03-19,10683.22,10883.44,10683.22,10880.5,81089416
1996-03-20,10859.55,10923.33,10779.81,10836.53,87611584
1996-03-21,10811.59,11027.96,10774.83,11027.96,82689880
1996-03-22,11021.17,11072.13,10976.84,11026.73,68065904
1996-03-25,11021.5,11165.07,11021.5,11111.76,84976312
1996-03-26,11114.08,11215.11,10959.12,10984.47,91592736
1996-03-27,10985.21,11066.57,10955.94,11066.57,74917360
1996-03-28,11074.01,11102.62,11014.5,11030.58,70297208
1996-03-29,11022.07,11070.43,10934.04,10957.2,69407832
